transaction_id,Time,Amount,Class,account_id,account_age_days,credit_limit,account_balance,cardholder_age,cardholder_city,cardholder_state,cardholder_zip,merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_country,channel,pos_entry_mode,is_foreign_transaction,distance_from_home_km,num_transactions_24h,num_declined_7d,avg_amount_30d
TXN_000504,85999,664.7349432313773,0,ACC_854085,4517,5000,4122.841549510123,66,City_MO_6,MO,24662,MER_85842,CVS Pharmacy,pharmacy,City_PA_4,PA,US,online,online,0,0.7867752806137643,2,0,451.37819260177514
TXN_000505,17955,389.1228432295694,0,ACC_203844,4762,1000,474.69906876875893,41,City_MD_8,MD,75930,MER_12589,Starbucks,restaurant,City_MI_2,MI,USA,online,online,0,8.139597185157324,2,2,39.3899038292847
TXN_000506,37841,-806.6775362705604,0,ACC_191321,2384,5000,291.3834037983731,30,City_MI_1,MI,57403,MER_47078,Trader Joes,grocery,City_TN_7,TN,us,in-store,contactless,0,17.431774137244684,3,0,60.41760314715562
TXN_000507,70640,401.26997409109356,0,ACC_935488,3368,5000,3394.171143942492,36,City_AZ_9,AZ,46365,MER_64918,Chipotle,restaurant,City_IN_9,IN,U.S.,in-store,contactless,0,22.126898808314195,3,0,183.65516595838966
TXN_000508,165983,157.64187732336478,0,ACC_819211,3548,15000,8883.61717154177,27,City_NY_1,NY,72188,MER_23601,Steam,entertainment,City_AZ_5,AZ,U.S.,in-store,swipe,0,24.885684154995168,6,0,56.090714373204236
TXN_000509,138429,197.35530528627575,0,ACC_198234,2972,2000,1844.053874384142,24,City_MO_3,MO,86060,MER_17711,Steam,entertainment,City_CO_8,CO,CA,online,online,1,31.489148597202348,3,0,42.522065692348214
TXN_000510,163551,705.6152670926716,0,ACC_574718,2597,10000,5310.055782568581,47,City_MA_9,MA,36673,MER_96900,United Airlines,travel,City_VA_5,VA,US,online,online,0,26.694810854970306,0,0,113.87345937301049
TXN_000511,61476,157.2356422438299,0,ACC_851993,1704,10000,3195.740372327639,72,City_PA_5,PA,73471,MER_69430,Publix,grocery,City_NC_7,NC,FR,atm,manual,1,47.19190254249782,3,0,15.68638872220015
TXN_000512,44811,137.9070291128228,0,ACC_825571,2713,15000,7396.059133494419,45,City_MI_9,MI,27156,MER_73327,Hyatt,hotel,City_MA_7,MA,U.S.,in-store,chip,0,8.75562129618544,2,0,215.81548125343124
TXN_000513,167280,883.4270866349253,0,ACC_928282,3410,50000,46515.00634171452,51,City_VA_9,VA,67287,MER_13970,Verizon,utilities,City_VA_9,VA,U.S.,online,online,0,25.650546400898627,3,0,396.5439111639583
TXN_000514,151222,-396.5861063041771,1,ACC_571761,769,25000,16538.607772659474,31,City_OH_6,OH,11645,MER_79535,Best Western,hotel,City_AZ_3,AZ,US,online,online,0,1.3128645278477553,3,0,574.1659433148516
TXN_000515,71180,398.1801904595283,0,ACC_389987,1575,50000,31918.866551534924,68,City_IN_1,IN,69076,MER_96570,AT&T,utilities,City_MO_1,MO,USA,in-store,contactless,0,16.357301688546045,3,1,254.5250502386365
TXN_000516,112856,595.7022747715256,0,ACC_424464,4594,10000,2286.475102395911,40,City_CA_7,CA,85351,MER_46176,AT&T,utilities,City_CO_2,CO,United States,in-store,swipe,0,7.800495037208926,3,1,156.6679498000448
TXN_000517,68450,584.6712939558392,0,ACC_654081,2289,5000,3532.111958412934,56,City_MO_6,MO,60151,MER_51730,AT&T,utilities,City_PA_6,PA,us,online,online,0,11.986692749547109,2,1,307.57232741166297
TXN_000518,152424,306.69136234203853,0,ACC_773217,1165,15000,10691.373569972748,74,City_MA_9,MA,77384,MER_92168,Shell,gas_station,City_FL_9,FL,U.S.,online,online,0,10.949555833805166,2,0,201.29520496252843
TXN_000519,111888,758.8735687956548,0,ACC_119627,903,1000,301.42453458711003,74,City_MD_7,MD,43541,MER_23385,AT&T,utilities,City_VA_3,VA,United States,online,online,0,1.5583418973099696,1,0,424.8874075807389
TXN_000520,110448,922.0458300912309,0,ACC_423966,4585,2000,919.0562815423551,37,City_CA_4,CA,82847,MER_15950,Starbucks,restaurant,City_WA_2,WA,US,online,online,0,15.714238414912774,3,0,133.32811750380284
TXN_000521,14397,103.51564926038581,0,ACC_577317,2330,2000,559.7463325868664,65,City_IL_7,IL,97099,MER_83511,Target.com,online_retail,City_MD_1,MD,USA,online,online,0,130.66986973058349,3,0,222.03331495547792
TXN_000522,172627,32864.658426016686,1,ACC_322633,781,2000,491.53963361614467,31,City_MA_2,MA,90739,MER_63009,Trader Joes,grocery,City_WA_2,WA,us,online,online,0,8.878904476030334,0,1,315.73849430143036
TXN_000523,131800,154.6031943387542,0,ACC_417942,883,5000,123.00633368505444,50,City_NY_6,NY,60955,MER_96850,eBay,online_retail,City_VA_3,VA,US,in-store,contactless,0,33.30898129349759,3,0,416.47703771705835
TXN_000524,119180,237.0066873112639,0,ACC_848728,3762,1000,270.9511574206655,55,City_CA_6,CA,19290,MER_33398,United Airlines,travel,City_CO_7,CO,CA,in-store,swipe,1,19.840123079677994,1,0,100.46691255937509
TXN_000525,66234,111.96039902651076,0,ACC_799476,2313,15000,7894.071785765417,61,City_GA_2,GA,68942,MER_35277,Chipotle,restaurant,City_NY_2,NY,US,online,online,0,9.834410559780427,3,0,193.827584226267
TXN_000526,39954,1043.214527692911,0,ACC_437462,1359,15000,22.816922573660776,58,City_VA_4,VA,92667,MER_36761,Duke Energy,utilities,City_NY_5,NY,U.S.,atm,manual,0,2.346974272605645,2,0,175.21013021708927
TXN_000527,79459,354.7148702206928,0,ACC_466330,507,2000,538.116259238368,42,City_MD_8,MD,40143,MER_74435,Shell,gas_station,City_AZ_2,AZ,U.S.,in-store,chip,0,6.079125650784632,4,0,626.8963406830512
TXN_000528,147851,274.1732215834715,0,ACC_882479,2756,1000,837.3398157070875,73,City_VA_8,VA,34509,MER_73944,Walgreens,healthcare,City_MO_7,MO,United States,in-store,swipe,0,38.06471511434785,2,0,56.511025667391685
TXN_000529,155538,362.77378064640106,0,ACC_450046,3121,1000,563.9661558519929,63,City_WA_8,WA,97780,MER_41533,Marriott,hotel,City_MD_8,MD,US,in-store,swipe,0,8.178603185321046,7,0,138.80792855425676
TXN_000530,168011,260.325067424401,0,ACC_521773,4260,1000,577.4696828769314,68,City_CA_8,CA,46741,MER_82502,Ticketmaster,entertainment,City_MI_8,MI,U.S.,in-store,contactless,0,3.895958314822485,6,0,226.56572626667122
TXN_000531,166342,350.55804761666184,0,ACC_433478,4535,10000,3831.9608977503553,71,City_MD_1,MD,36898,MER_82123,Publix,grocery,City_IN_8,IN,USA,in-store,swipe,0,10.060431704639985,6,1,138.43231065061303
TXN_000532,59163,465.18587210007195,0,ACC_568379,1299,10000,6426.485363177904,47,City_PA_2,PA,95674,MER_32880,Best Buy Online,online_retail,City_MA_9,MA,United States,online,online,0,21.929331864972767,2,1,224.7506300878547
TXN_000533,51934,163.68674957515884,0,ACC_468863,4211,2000,360.87225583768236,57,City_GA_4,GA,72948,MER_80627,Starbucks,restaurant,City_MD_1,MD,us,in-store,contactless,0,30.389595828782095,2,1,163.05401822015006
TXN_000534,163379,497.5668664377615,0,ACC_223099,2633,1000,777.809469864982,66,City_FL_9,FL,71768,MER_51753,Quest Diagnostics,healthcare,City_NC_1,NC,US,online,online,0,12.249642164321878,2,0,127.71510098989829
TXN_000535,54098,221.40762318706626,0,ACC_833362,1499,25000,2771.3665984776203,69,City_IL_3,IL,53262,MER_92597,Rite Aid,pharmacy,City_FL_2,FL,U.S.,online,online,0,17.23620859637848,0,1,188.29540003855396
TXN_000536,5486,435.54581095416916,0,ACC_797974,407,1000,623.2012869204538,55,City_OH_6,OH,15506,MER_97829,CVS Pharmacy,pharmacy,City_MA_6,MA,USA,atm,manual,0,15.17041593365969,3,0,284.20489950045743
TXN_000537,139407,205.056853441028,0,ACC_374864,1710,15000,4861.3778929304835,24,City_FL_7,FL,30605,MER_11561,Spotify,entertainment,City_MD_1,MD,US,in-store,swipe,0,0.22610312511020608,3,0,107.32005285895518
TXN_000538,86900,575.4436862555284,0,ACC_419752,271,15000,10652.059830800294,36,City_CO_8,CO,88590,MER_63205,Rite Aid,pharmacy,City_TN_5,TN,USA,online,online,0,12.587995856218315,2,0,311.917805490234
TXN_000539,126020,616.9471767881261,0,ACC_207449,949,2000,1044.552647405438,36,City_FL_7,FL,38231,MER_69810,Holiday Inn,hotel,City_GA_5,GA,FR,in-store,chip,1,22.127058619047443,4,0,192.51196551782667
TXN_000540,102795,317.25773216115334,0,ACC_202828,99,25000,10743.38466386951,150,City_MA_3,MA,89397,MER_74482,Hertz,travel,City_IN_4,IN,DE,in-store,swipe,1,21.09603780208789,1,0,87.80414214753115
TXN_000541,142202,1330.6485884107344,0,ACC_226613,3954,1000,160.95128198858464,46,City_IL_6,IL,87123,MER_79192,Walgreens Pharmacy,pharmacy,City_CA_5,CA,U.S.,online,online,0,34.634125660554275,3,0,208.13714218758278
TXN_000542,87508,418.0820869376052,0,ACC_172095,2116,50000,30249.019553506758,56,City_NC_5,NC,23515,MER_97154,Netflix,entertainment,City_OH_1,OH,United States,online,online,0,27.74505990865353,3,2,137.10256059831357
TXN_000543,118324,89.25404551484935,0,ACC_730212,2037,25000,23150.78378123481,39,City_TX_4,TX,97211,MER_96066,United Airlines,travel,City_MO_6,MO,USA,in-store,contactless,0,8.10197171538965,5,3,96.02987093708367
TXN_000544,60566,555.208694916781,0,ACC_577910,830,2000,1568.6465073233285,37,City_OH_1,OH,48622,MER_97408,Marriott,hotel,City_VA_7,VA,US,atm,manual,0,7.380885568141464,4,0,169.96386026974807
TXN_000545,27192,980.1123148272006,0,ACC_720740,2809,15000,855.1167443934181,65,City_IN_7,IN,26600,MER_38330,AMC Theatres,entertainment,City_TN_8,TN,USA,online,online,0,15.597142538407638,4,0,200.63073813998136
TXN_000546,1062,204.24886223369984,0,ACC_187593,4950,50000,17870.895472156575,46,City_TN_8,TN,37892,MER_26139,RxCrossroads,pharmacy,City_CA_2,CA,US,online,online,0,33.009825574889796,3,0,322.82154307389476
TXN_000547,84076,31128.994609220354,0,ACC_791252,785,15000,13189.557880961373,42,City_IN_2,IN,93279,MER_42977,Pacific Gas and Electric,utilities,City_MA_7,MA,United States,online,online,0,2.4631345064947494,2,1,227.1025353548353
TXN_000548,89780,546.4985216262453,0,ACC_993407,2025,10000,4778.915601791703,48,City_CO_7,CO,79310,MER_14983,Whole Foods Market,grocery,City_OH_6,OH,us,in-store,swipe,0,74.07029520880252,4,0,32.7216309172822
TXN_000549,152617,307.4800859903505,0,ACC_439386,1351,2000,1258.0124690355403,21,City_TX_6,TX,31801,MER_49909,Rite Aid,pharmacy,City_IN_9,IN,US,online,online,0,19.585175176224208,5,0,130.4126390893407
TXN_000550,21689,359.7999632048361,0,ACC_226202,2360,2000,1733.9387566236417,64,City_NJ_5,NJ,47695,MER_74480,AMC Theatres,entertainment,City_NY_8,NY,U.S.,in-store,swipe,0,9.146798925276354,3,0,193.00756281968938
TXN_000551,11174,372.45862092660207,1,ACC_177606,139,1000,830.1049558988866,56,City_TX_4,TX,38853,MER_59029,Kroger,grocery,City_NJ_4,NJ,U.S.,online,online,0,29.554567794597787,2,0,140.12373711651696
TXN_000552,88461,10785.527892786955,0,ACC_223769,1046,1000,476.7293567634854,63,City_CA_2,CA,14429,MER_31329,Safeway,grocery,City_PA_9,PA,U.S.,in-store,chip,0,1.1439219074334879,1,0,353.0456373403055
TXN_000553,126174,251.72184095243105,0,ACC_218542,3895,10000,4157.63987524722,57,City_TX_6,TX,14606,MER_46734,Expedia,travel,City_PA_1,PA,USA,in-store,contactless,0,16.56045065333333,2,0,435.9625951411146
TXN_000554,103033,257.5640297318465,0,ACC_468582,54,50000,16135.399377780384,22,City_NC_5,NC,14478,MER_52837,Hyatt,hotel,City_MA_6,MA,USA,online,online,0,16.636824091090496,2,0,39.68349237757738
TXN_000555,9348,328.62627245650236,0,ACC_887356,4968,5000,3415.3423550237326,37,City_TX_2,TX,93816,MER_84354,Rite Aid,pharmacy,City_OH_8,OH,USA,in-store,chip,0,4.417692149667329,0,0,239.55426763167998
TXN_000556,154786,618.5499947146926,0,ACC_675610,2868,25000,6815.936487449152,0,City_MA_7,MA,50134,MER_86454,Quest Diagnostics,healthcare,City_NJ_4,NJ,U.S.,in-store,swipe,0,45.409678799224906,6,1,72.03808006794814
TXN_000557,38102,184.5674238453163,0,ACC_257550,767,5000,1186.9661305467755,58,City_MI_6,MI,79963,MER_76786,AT&T,utilities,City_IN_2,IN,US,in-store,chip,0,39.84060510576939,2,0,429.2085984755313
TXN_000558,74460,731.603508358006,0,ACC_695330,209,5000,1692.1869993679552,41,City_MA_9,MA,80897,MER_14758,Best Western,hotel,City_MO_2,MO,U.S.,online,online,0,4.1434672268808965,3,0,88.8740647561356
TXN_000559,102634,275.2860775638895,0,ACC_670706,261,2000,336.70860806970484,29,City_MI_5,MI,35475,MER_77699,LabCorp,healthcare,City_MD_1,MD,CA,in-store,swipe,1,11.307130037608397,3,1,79.28101102327149
TXN_000560,89930,685.8606155460926,0,ACC_555433,1947,25000,16509.095628711973,33,City_IN_9,IN,76177,MER_92673,UnitedHealth,healthcare,City_GA_5,GA,USA,in-store,swipe,0,2.645947868501684,1,0,371.99602973105686
TXN_000561,6801,1182.1861282603868,0,ACC_724987,372,2000,1170.8572337281632,31,City_NC_9,NC,31730,MER_31832,Amazon,online_retail,City_CO_6,CO,us,in-store,chip,0,47.19719446869865,1,0,289.94484223637664
TXN_000562,103150,291.6220855075972,0,ACC_190140,4602,25000,11468.365185251285,36,City_MO_1,MO,31113,MER_11868,Delta Airlines,travel,City_GA_4,GA,USA,in-store,chip,0,9.76392361737878,1,1,278.4627927311035
TXN_000563,154697,362.81066232044566,0,ACC_566978,2653,15000,5562.142354477153,36,City_FL_5,FL,30011,MER_60665,Chevron,gas_station,City_NJ_4,NJ,United States,in-store,swipe,0,14.464959027345966,1,0,297.7397922552369
TXN_000564,1542,127.29241837132585,0,ACC_636069,484,2000,1727.2188315037897,22,City_NC_9,NC,65746,MER_51862,Starbucks,restaurant,City_NY_5,NY,DE,online,online,1,9.784319945773841,1,0,113.12541336078033
TXN_000565,21677,370.27359490075446,0,ACC_498731,4414,2000,55.335191479300036,62,City_TN_7,TN,52853,MER_29728,Starbucks,restaurant,City_AZ_5,AZ,us,in-store,chip,0,9.277534678083807,7,0,163.44814838060032
TXN_000566,39081,475.6679198667518,0,ACC_479502,4655,2000,1461.3047126638683,64,City_FL_6,FL,95195,MER_49857,United Airlines,travel,City_NC_9,NC,USA,in-store,chip,0,34.389029582511284,5,0,426.266706740754
TXN_000567,93105,498.27764944596913,0,ACC_398277,2306,50000,42840.704658072216,28,City_TN_6,TN,46818,MER_38183,Expedia,travel,City_CA_8,CA,us,in-store,swipe,0,34.41515945651016,3,0,600.725636238085
TXN_000568,19065,160.44233644571335,0,ACC_197628,625,10000,4240.368504584297,63,City_MD_7,MD,47321,MER_98321,Walgreens,healthcare,City_CA_9,CA,U.S.,in-store,contactless,0,18.234294528599094,4,0,160.96373084596348
TXN_000569,88092,517.2238859786272,0,ACC_701234,3904,2000,1046.311933794229,62,City_CA_1,CA,31309,MER_28940,Expedia,travel,City_VA_3,VA,US,in-store,chip,0,26.795628436923113,1,1,115.7976950496552
TXN_000570,54693,199.8231858989471,0,ACC_185058,4560,1000,897.240503487936,33,City_PA_4,PA,28688,MER_15280,Quest Diagnostics,healthcare,City_NJ_3,NJ,FR,online,online,1,17.918748545946954,2,0,484.7391528295424
TXN_000571,26962,955.8202690025445,0,ACC_581799,4527,1000,201.6636395212387,37,City_MI_1,MI,38176,MER_12164,Hilton,hotel,City_CA_1,CA,U.S.,in-store,chip,0,0.7251460347621398,3,0,274.9409808473856
TXN_000572,28295,439.66042889163816,0,ACC_251542,2699,25000,12353.202634886266,59,City_TN_6,TN,78879,MER_89624,,gas_station,City_CO_6,CO,us,in-store,contactless,0,1.707143212410717,4,0,204.5358379334021
TXN_000573,13807,342.49108466963696,0,ACC_405273,2165,15000,6764.776061577033,44,City_FL_4,FL,77592,MER_28405,Target.com,online_retail,City_VA_4,VA,USA,online,online,0,12.102181268013812,0,0,214.8674958807742
TXN_000574,157504,859.804572241527,1,ACC_370675,3994,10000,2454.7301547685156,23,City_WA_1,WA,94728,MER_12821,LabCorp,healthcare,City_IN_8,IN,US,in-store,chip,0,34.63200774892958,3,0,200.02475667256616
TXN_000575,171334,390.49605041580355,0,ACC_399182,1595,50000,38883.17844272263,50,City_TN_9,TN,99012,MER_65090,Expedia,travel,City_MA_2,MA,United States,online,online,0,61.11127176059961,3,0,526.4713248520084
TXN_000576,168152,496.908543752704,0,ACC_450083,338,25000,21365.51412562685,72,City_CO_4,CO,19416,MER_32516,Trader Joes,grocery,City_TX_2,TX,USA,in-store,swipe,0,0.7539634138343796,1,0,401.26315914746215
TXN_000577,132396,233.11795591270646,0,ACC_142674,372,1000,742.8359507987984,33,City_PA_6,PA,49994,MER_20473,Walgreens Pharmacy,pharmacy,City_MO_7,MO,United States,in-store,chip,0,11.472835942138246,2,0,122.32511444677019
TXN_000578,91267,119.15698352739994,0,ACC_227572,465,10000,1855.9101280617797,39,City_NJ_7,NJ,76422,MER_56454,McDonalds,restaurant,City_TN_5,TN,US,online,online,0,6.333060806617638,6,1,658.705718434167
TXN_000579,166981,530.9720519240782,0,ACC_850018,206,10000,824.1120372631249,27,City_NY_8,NY,18584,MER_52530,BP,gas_station,City_FL_1,FL,us,in-store,swipe,0,42.212742447952195,1,0,107.61381777083274
TXN_000580,19870,957.5562711131687,0,ACC_575692,168,15000,8627.583915601128,29,City_CO_9,CO,28830,MER_87714,Walgreens Pharmacy,pharmacy,City_GA_7,GA,United States,online,online,0,46.764896126691916,3,0,182.1211230471044
TXN_000581,165650,270.40251126921095,0,ACC_391975,223,10000,542.4002248438974,39,City_MI_9,MI,95825,MER_92633,Ticketmaster,entertainment,City_TX_7,TX,US,online,online,0,5.779672427020704,4,0,323.7644284897632
TXN_000582,26790,261.17703828360015,0,ACC_681462,3287,2000,1278.36918826036,65,City_CA_8,CA,87066,MER_89632,Delta Airlines,travel,City_AZ_6,AZ,United States,online,online,0,31.018275761620266,3,0,351.5161361724003
TXN_000583,118874,164.08260754294037,0,ACC_897711,3265,10000,5039.030093108805,74,City_CO_3,CO,13591,MER_79081,UnitedHealth,healthcare,City_MA_4,MA,USA,online,online,0,32.89646009935249,4,0,126.7372693214331
TXN_000584,25289,323.9891622134263,0,ACC_531436,972,15000,9444.696691597206,60,City_NJ_2,NJ,31395,MER_34798,Best Buy Online,online_retail,City_NC_8,NC,United States,online,online,0,4.871729655229786,1,0,205.98119971846825
TXN_000585,15485,583.7838358021647,0,ACC_947042,4650,25000,14016.555874181418,42,City_VA_5,VA,64182,MER_10863,,grocery,City_TX_2,TX,USA,online,online,0,14.215602398588171,1,0,141.49621777559025
TXN_000586,44482,588.8685268827431,0,ACC_545935,3909,15000,6023.5116157622115,38,City_AZ_1,AZ,26738,MER_26148,Amazon,online_retail,City_IN_2,IN,USA,online,online,0,24.211834582917156,3,0,734.3998425727794
TXN_000587,86188,139.78569766219562,0,ACC_880296,3143,50000,9541.66605666084,43,City_GA_3,GA,12631,MER_96545,CVS Pharmacy,pharmacy,City_MI_2,MI,US,in-store,contactless,0,0.6603090654756313,5,0,121.78211732193377
TXN_000588,4748,466.60754018313577,0,ACC_153051,2992,15000,4356.255435299462,22,City_NJ_1,NJ,27905,MER_64459,Whole Foods Market,grocery,City_NC_3,NC,U.S.,in-store,contactless,0,12.962702843564362,6,0,369.6559838147053
TXN_000589,140507,931.6740527316783,0,ACC_303085,4866,1000,498.2755455080276,70,City_FL_3,FL,29056,MER_93345,Duke Energy,utilities,City_TX_6,TX,United States,in-store,contactless,0,4.209230609553882,2,0,42.29494368857218
TXN_000590,3709,441.3492765369314,0,ACC_418796,4987,2000,1238.549377930451,70,City_OH_4,OH,99082,MER_94224,Chipotle,restaurant,City_MD_1,MD,us,in-store,chip,0,19.516503507805165,4,0,202.69595615582483
TXN_000591,123961,268.7091131631834,0,ACC_165524,983,1000,740.508866040302,31,City_MI_7,MI,45447,MER_76189,Expedia,travel,City_IN_2,IN,USA,online,online,0,46.2746166315317,2,0,194.23082961615188
TXN_000592,30355,183.82358186800207,0,ACC_576152,1332,25000,18220.304563165195,51,City_MD_5,MD,64418,MER_18129,Ticketmaster,entertainment,City_NJ_2,NJ,U.S.,in-store,contactless,0,18.5980646282599,2,0,251.95589224007537
TXN_000593,144188,216.59902152337804,0,ACC_368614,3411,5000,4620.271530490156,53,City_FL_5,FL,47190,MER_33118,Duane Reade,pharmacy,City_IN_1,IN,USA,in-store,chip,0,0.9161742033833794,1,0,134.39932425068656
TXN_000594,156542,752.487658775072,0,ACC_560814,2910,25000,6788.734405755974,34,City_TX_1,TX,36014,MER_10443,Quest Diagnostics,healthcare,City_MI_3,MI,U.S.,online,online,0,0.752647871126219,3,0,101.37071288644206
TXN_000595,42918,301.57384016440255,0,ACC_617733,2217,2000,135.1103456055299,36,City_MO_8,MO,82999,MER_37041,Starbucks,restaurant,City_MO_7,MO,U.S.,in-store,chip,0,23.253602828412347,8,0,66.23429866381653
TXN_000596,52224,154.26929666610397,0,ACC_415617,4917,10000,3283.740887647663,31,City_AZ_4,AZ,60278,MER_99379,AMC Theatres,entertainment,City_PA_1,PA,us,in-store,chip,0,9.93673740413278,6,1,172.05628393896882
TXN_000597,39298,271.1605206095913,0,ACC_855477,575,15000,10591.946271943092,53,City_TN_5,TN,11780,MER_31053,eBay,online_retail,City_TN_7,TN,U.S.,online,online,0,21.254763706966436,2,0,42.53486971900003
TXN_000598,80219,178.23546572973493,0,ACC_144439,1957,5000,2081.030342408152,27,City_NJ_2,NJ,69258,MER_47204,Olive Garden,restaurant,City_MO_5,MO,us,online,online,0,4.467316995974388,2,0,73.79041975970273
TXN_000599,61629,684.4400752680783,0,ACC_376452,4182,2000,1553.7980181198966,51,City_MI_1,MI,52192,MER_52240,Spotify,entertainment,City_CO_9,CO,US,online,online,0,37.49916115218974,1,1,65.45756089105696
TXN_000600,66040,88.84152289344182,0,ACC_191563,34,1000,521.8600469267142,68,City_IN_9,IN,69300,MER_71102,Spotify,entertainment,City_MO_2,MO,GB,in-store,contactless,1,49.28167176889201,2,0,159.2854801703442
TXN_000601,28016,690.1791797315135,0,ACC_851616,3511,15000,13249.532047484667,66,City_AZ_2,AZ,53923,MER_18291,Walmart.com,online_retail,City_CA_1,CA,us,in-store,contactless,0,55.00648992792235,2,1,424.81537084484927
TXN_000602,23960,70.47912985306134,0,ACC_397225,3283,25000,22511.75674747788,67,City_FL_6,FL,99196,MER_26285,Netflix,entertainment,City_NY_9,NY,USA,online,online,0,9.062819806293497,5,0,164.7972950311705
TXN_000603,33591,793.2307443714939,0,ACC_830602,1392,1000,65.83928071781126,34,City_MD_1,MD,12395,MER_71589,Shell,gas_station,City_MA_8,MA,United States,in-store,chip,0,27.024371241408595,2,0,51.16399426718633
TXN_000604,103333,1515.888164082537,0,ACC_543599,1850,2000,867.1855354536062,48,City_TX_1,TX,25779,MER_23944,Publix,grocery,City_CO_6,CO,US,online,online,0,8.17937331969271,6,0,296.85586754165865
TXN_000605,114821,382.7968179530726,0,ACC_634125,2693,2000,1158.4092163741793,73,City_OH_9,OH,81028,MER_98876,Shell,gas_station,City_MI_5,MI,United States,online,online,0,35.96673978436547,2,0,324.04002046934465
TXN_000606,36395,578.6821408161562,0,ACC_859495,2968,25000,6076.972844290053,63,City_NC_4,NC,39722,MER_64391,eBay,online_retail,City_IL_8,IL,United States,in-store,contactless,0,3.2107535745391735,3,0,1006.2522125750253
TXN_000607,129695,502.4436790550842,0,ACC_742416,1303,5000,1933.614702050156,36,City_MD_9,MD,17111,MER_11607,Hilton,hotel,City_MA_8,MA,U.S.,in-store,chip,0,35.967581794256894,5,0,184.83986398069416
TXN_000608,153772,429.0891020719297,0,ACC_267896,3356,25000,16094.936601545334,39,City_TN_5,TN,19984,MER_12953,,restaurant,City_AZ_5,AZ,U.S.,in-store,contactless,0,14.483350925523833,6,0,354.7446307868136
TXN_000609,34620,211.97085323770062,0,ACC_788433,3689,10000,2153.9751555344333,37,City_TN_7,TN,82328,MER_54941,Verizon,utilities,City_MA_7,MA,United States,online,online,0,48.3704581114439,2,0,623.0447826383815
TXN_000610,128148,128.02681714988373,0,ACC_999083,2975,1000,571.8822853257299,46,City_MO_1,MO,36924,MER_81469,UnitedHealth,healthcare,City_MI_1,MI,U.S.,in-store,swipe,0,33.57425006181865,2,0,192.81251662116324
TXN_000611,20559,322.8549522536689,0,ACC_721912,3048,5000,3312.877183780454,26,City_NJ_6,NJ,62703,MER_86922,Walgreens,healthcare,City_NC_4,NC,USA,in-store,contactless,0,11.810950376857459,3,0,25.68649469850103
TXN_000612,93396,156.639529434254,0,ACC_519515,1161,15000,1289.5724331161014,63,City_OH_8,OH,42577,MER_71683,Duane Reade,pharmacy,City_VA_2,VA,U.S.,online,online,0,58.46546047539274,3,0,301.32893472835735
TXN_000613,21732,436.2872241919745,0,ACC_814221,4793,50000,23632.642511304006,69,City_NC_1,NC,17711,MER_80218,Duane Reade,pharmacy,City_OH_3,OH,United States,in-store,contactless,0,8.328743928983794,2,0,168.2435699868879
TXN_000614,91362,215.51730786550917,0,ACC_130063,2666,10000,2499.2602842798124,29,City_FL_9,FL,95548,MER_21154,Target.com,online_retail,City_IL_1,IL,U.S.,in-store,contactless,0,85.27258187252768,1,0,361.37458108724525
TXN_000615,161426,102.69316811556384,0,ACC_693741,3059,5000,3440.8351909907115,70,City_WA_3,WA,14096,MER_19047,Rite Aid,pharmacy,City_MI_2,MI,U.S.,online,online,0,36.43975247806541,2,0,136.09618338378164
TXN_000616,13843,474.4949522106326,0,ACC_354371,3049,50000,9003.886655504673,37,City_FL_1,FL,76555,MER_98529,Quest Diagnostics,healthcare,City_GA_1,GA,us,in-store,chip,0,116.87600910272822,4,0,349.289812065569
TXN_000617,114065,276.1691224960416,0,ACC_202166,4407,50000,42381.30098806005,51,City_MD_1,MD,99848,MER_85874,Valero,gas_station,City_CO_8,CO,us,online,online,0,1.385297167041856,1,0,81.66440357162608
TXN_000618,71726,30710.18341143515,0,ACC_114506,3189,1000,409.39426969241055,32,City_TX_6,TX,85012,MER_24323,Duke Energy,utilities,City_TN_4,TN,United States,online,online,0,8.00637288396103,3,0,59.31744989355824
TXN_000619,17640,38479.16513349983,0,ACC_325413,283,2000,376.20575758435166,43,City_NC_6,NC,18254,MER_47693,LabCorp,healthcare,City_VA_3,VA,USA,in-store,chip,0,33.79870083902413,6,0,324.59484510454286
TXN_000620,52528,351.6768075143459,0,ACC_213604,358,15000,6241.810597992193,74,City_VA_1,VA,87120,MER_68730,ExxonMobil,gas_station,City_NC_1,NC,US,online,online,0,63.856322137281815,5,0,110.32005276715242
TXN_000621,38413,681.2604439566376,1,ACC_126026,2621,25000,9707.664366702536,74,City_TX_3,TX,15965,MER_99170,Holiday Inn,hotel,City_MI_2,MI,US,in-store,swipe,0,0.7298202714399747,7,0,330.0109492810891
TXN_000622,52638,400.2790690620284,0,ACC_520888,2860,1000,407.47301151902474,25,City_PA_7,PA,87000,MER_36292,eBay,online_retail,City_TN_3,TN,United States,atm,manual,0,0.00023240046981482963,6,0,159.47938955597652
TXN_000623,110133,228.29231824199567,0,ACC_414557,3074,10000,5562.832288225745,63,City_IL_3,IL,87975,MER_55111,United Airlines,travel,City_MI_3,MI,USA,in-store,swipe,0,7.4010102981925785,3,0,696.3548598384733
TXN_000624,106357,169.11161060166552,0,ACC_355116,1450,50000,24755.75193339303,56,City_IL_3,IL,67987,MER_85453,Hyatt,hotel,City_NC_6,NC,USA,in-store,swipe,0,47.89545558346496,4,1,418.81595689119206
