transaction_id,transaction_timestamp,transaction_amount,is_fraud,account_id,account_age_days,credit_limit,account_balance,cardholder_age,cardholder_city,cardholder_state,cardholder_zip,merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_country,channel,pos_entry_mode,is_foreign_transaction,distance_from_home_km,num_transactions_24h,num_declined_7d,avg_amount_30d,ingestion_timestamp,transaction_date,transaction_hour,is_weekend,amount_category,utilization_rate,is_high_risk_context
TXN_000463,2020-01-01 10:38:24,267.08895418062764,0,ACC_499749,3372,10000,4215.163746781845,70,City_MO_2,MO,94208,MER_11505,RxCrossroads,pharmacy,City_MD_4,MD,US,in-store,chip,0,12.959536131644242,3,1,1042.3022914697874,2026-03-29 20:37:40,2020-01-01,10,0,medium,0.4215163746781845,0
TXN_000464,2020-01-01 19:17:29,325.61785920607804,0,ACC_710885,1440,15000,0.0,57,City_CO_3,CO,11218,MER_15363,RxCrossroads,pharmacy,City_AZ_6,AZ,US,in-store,swipe,0,67.88112869789856,8,1,180.4017433793429,2026-03-29 20:37:40,2020-01-01,19,0,medium,,0
TXN_000465,2020-01-01 23:03:06,404.8426761635376,0,ACC_369355,4530,2000,781.5275516293499,66,City_MO_2,MO,60572,MER_58708,Quest Diagnostics,healthcare,City_MD_7,MD,US,online,online,0,5.4240513031089534,0,0,277.3615948390601,2026-03-29 20:37:40,2020-01-01,23,0,medium,0.3907637758146749,0
TXN_000466,2020-01-02 18:10:36,582.890735837529,0,ACC_109927,1202,2000,275.9275378389732,62,City_MI_5,MI,68798,MER_53614,Shell,gas_station,City_MO_9,MO,US,online,online,0,46.414065749130025,7,0,206.7205495097216,2026-03-29 20:37:40,2020-01-02,18,0,high,0.13796376891948658,0
TXN_000467,2020-01-02 06:15:40,761.4480779336542,0,ACC_832823,918,1000,498.0991914231149,35,City_NJ_7,NJ,40105,MER_11010,Spotify,entertainment,City_TX_1,TX,US,atm,manual,0,42.63049570915414,5,0,147.80634430852933,2026-03-29 20:37:40,2020-01-02,6,0,high,0.49809919142311493,0
TXN_000468,2020-01-01 10:41:34,30163.072212235395,0,ACC_741621,3368,2000,1829.6201898323964,53,City_IN_1,IN,79634,MER_29861,McDonalds,restaurant,City_PA_4,PA,US,online,online,0,107.31315894994717,2,1,25.39317997057761,2026-03-29 20:37:40,2020-01-01,10,0,outlier,0.9148100949161981,0
TXN_000469,2020-01-01 00:56:13,211.94586123831849,0,ACC_255666,4547,25000,14432.53397495676,36,City_CO_9,CO,75063,MER_34125,Steam,entertainment,City_WA_6,WA,CA,in-store,swipe,1,8.271066986567135,2,0,102.78647055589856,2026-03-29 20:37:40,2020-01-01,0,0,medium,0.5773013589982704,1
TXN_000470,2020-01-02 15:47:13,125.45951001007909,0,ACC_830212,1671,2000,1868.435718875088,31,City_TN_1,TN,17619,MER_19369,Rite Aid,pharmacy,City_IN_7,IN,US,in-store,swipe,0,9.470288122810366,1,0,813.78296487883,2026-03-29 20:37:40,2020-01-02,15,0,low,0.934217859437544,0
TXN_000471,2020-01-02 03:05:32,52.70977996686329,0,ACC_308785,501,15000,11985.779152378898,40,City_CO_1,CO,21939,MER_79393,Pacific Gas and Electric,utilities,City_PA_7,PA,US,in-store,contactless,0,58.294684242339386,2,0,374.3782104255075,2026-03-29 20:37:40,2020-01-02,3,0,low,0.7990519434919265,0
TXN_000472,2020-01-02 01:44:18,301.86194434200735,0,ACC_438526,2970,10000,341.6746840274216,58,City_WA_8,WA,28226,MER_36671,AT&T,utilities,City_IL_8,IL,US,in-store,contactless,0,6.666908125373765,5,1,41.29683096820529,2026-03-29 20:37:40,2020-01-02,1,0,medium,0.03416746840274216,0
TXN_000473,2020-01-02 10:20:33,180.2792117738927,0,ACC_239005,576,10000,6254.796156081898,44,City_TX_6,TX,35322,MER_85400,Shell,gas_station,City_OH_8,OH,US,in-store,swipe,0,19.84635003609064,2,0,66.04396714067204,2026-03-29 20:37:40,2020-01-02,10,0,low,0.6254796156081898,0
TXN_000474,2020-01-02 03:53:06,380.3137982775861,0,ACC_728068,4756,50000,13621.426683999474,74,City_TX_6,TX,68215,MER_74512,Quest Diagnostics,healthcare,City_CA_8,CA,US,atm,manual,0,30.71901746728951,3,0,418.61775195456113,2026-03-29 20:37:40,2020-01-02,3,0,medium,0.2724285336799895,0
TXN_000475,2020-01-01 07:35:50,400.8923950130444,0,ACC_664984,3627,50000,26581.80064312438,36,City_AZ_9,AZ,26878,MER_85656,CVS Health,healthcare,City_WA_8,WA,US,in-store,swipe,0,7.932380991635917,4,0,498.0331881712534,2026-03-29 20:37:40,2020-01-01,7,0,medium,0.5316360128624876,0
TXN_000476,2020-01-02 01:50:08,156.72330012357668,0,ACC_296521,2855,50000,13268.89656923326,50,City_FL_4,FL,16560,MER_95759,RxCrossroads,pharmacy,City_MD_8,MD,US,in-store,chip,0,69.68258959629935,2,0,671.5999381840676,2026-03-29 20:37:40,2020-01-02,1,0,low,0.2653779313846652,0
TXN_000477,2020-01-02 02:11:37,153.7636370335539,0,ACC_429760,3753,15000,4971.403436625388,54,City_IN_8,IN,48278,MER_54138,Walgreens Pharmacy,pharmacy,City_CA_6,CA,US,in-store,chip,0,27.39272877687041,0,1,66.61788543358168,2026-03-29 20:37:40,2020-01-02,2,0,low,0.3314268957750259,0
TXN_000478,2020-01-01 07:02:31,648.6053449851236,0,ACC_549764,393,25000,21925.25690416176,21,City_WA_4,WA,46212,MER_63420,Delta Airlines,travel,City_WA_9,WA,US,online,online,0,1.207164117006506,3,2,436.1384551670619,2026-03-29 20:37:40,2020-01-01,7,0,high,0.8770102761664704,0
TXN_000479,2020-01-02 00:37:48,319.8703826752295,0,ACC_257195,2196,2000,392.62205129424007,44,City_FL_2,FL,83079,MER_78089,Expedia,travel,City_NJ_3,NJ,US,in-store,chip,0,3.646969326201076,4,0,330.94458605327424,2026-03-29 20:37:40,2020-01-02,0,0,medium,0.19631102564712002,0
TXN_000480,2020-01-02 07:49:45,134.5637054190121,0,ACC_501013,3339,15000,12456.054931868082,44,City_NY_8,NY,33946,MER_25489,Duane Reade,pharmacy,City_OH_6,OH,US,in-store,contactless,0,5.2921599620059085,1,0,75.310811368513,2026-03-29 20:37:40,2020-01-02,7,0,low,0.8304036621245389,0
TXN_000481,2020-01-02 16:39:37,316.2857763698139,1,ACC_150013,575,1000,28.93491766697197,29,City_VA_7,VA,41740,MER_69789,Hyatt,hotel,City_CO_5,CO,US,in-store,chip,0,7.024526494892864,4,0,31.90957781723689,2026-03-29 20:37:40,2020-01-02,16,0,medium,0.028934917666971968,0
TXN_000482,2020-01-01 20:55:53,1391.8391086937002,0,ACC_501562,3270,10000,863.3271145116596,42,City_GA_4,GA,17253,MER_79925,Ticketmaster,entertainment,City_NY_8,NY,US,in-store,swipe,0,32.796131253177954,3,0,22.3414719907558,2026-03-29 20:37:40,2020-01-01,20,0,outlier,0.08633271145116596,0
TXN_000483,2020-01-01 18:19:13,454.3934052750209,0,ACC_316486,4759,50000,40597.06446575251,32,City_TX_9,TX,89311,MER_59703,Holiday Inn,hotel,City_CA_4,CA,US,in-store,swipe,0,2.3285325687627267,2,0,170.2320403050279,2026-03-29 20:37:40,2020-01-01,18,0,medium,0.8119412893150503,0
TXN_000484,2020-01-01 15:57:38,396.3023561020757,0,ACC_526888,1966,5000,2995.141146818678,37,City_PA_9,PA,42813,MER_97486,Quest Diagnostics,healthcare,City_GA_4,GA,US,in-store,contactless,0,10.79245538189503,5,0,194.80929124488765,2026-03-29 20:37:40,2020-01-01,15,0,medium,0.5990282293637356,0
TXN_000485,2020-01-01 05:39:18,149.51193476565211,0,ACC_510869,992,1000,709.8743311375727,45,City_MI_8,MI,74331,MER_86625,Subway,restaurant,City_IN_5,IN,US,in-store,contactless,0,60.58588036985376,5,0,134.51351906098117,2026-03-29 20:37:40,2020-01-01,5,0,low,0.7098743311375727,0
TXN_000487,2020-01-01 22:59:05,653.4719094433104,0,ACC_863638,3836,25000,12755.732070264958,35,City_MI_7,MI,58365,MER_13051,Best Western,hotel,City_AZ_4,AZ,US,online,online,0,7.714015128676646,0,0,181.7390697101052,2026-03-29 20:37:40,2020-01-01,22,0,high,0.5102292828105983,0
TXN_000488,2020-01-02 00:53:08,390.7118361514825,0,ACC_650428,912,1000,700.3582623927394,50,City_MI_5,MI,77593,MER_48090,Hilton,hotel,City_IL_2,IL,US,online,online,0,78.69663103846955,3,0,164.0058438136255,2026-03-29 20:37:40,2020-01-02,0,0,medium,0.7003582623927395,0
TXN_000489,2020-01-01 10:41:53,483.9428993228328,0,ACC_363328,3870,15000,8939.22645239624,71,City_NY_7,NY,43431,MER_38805,Trader Joes,grocery,City_PA_2,PA,US,in-store,chip,0,7.003295916105196,2,0,547.4807907195391,2026-03-29 20:37:40,2020-01-01,10,0,medium,0.5959484301597494,0
TXN_000490,2020-01-02 19:39:24,565.5016898948362,0,ACC_527709,900,2000,896.227657093298,47,City_CO_9,CO,47436,MER_54557,Spotify,entertainment,City_PA_3,PA,US,in-store,contactless,0,58.8731895629231,6,0,78.87861994468221,2026-03-29 20:37:40,2020-01-02,19,0,medium,0.448113828546649,0
TXN_000491,2020-01-01 03:08:58,248.712909431404,0,ACC_780206,4641,10000,9117.94597115829,42,City_MI_2,MI,28413,MER_12555,Subway,restaurant,City_GA_2,GA,US,in-store,swipe,0,32.34467296150796,4,1,128.58320612961057,2026-03-29 20:37:40,2020-01-01,3,0,medium,0.911794597115829,0
TXN_000492,2020-01-02 12:31:24,104.57631817688444,0,ACC_211361,3015,25000,16058.736669519323,30,City_NC_4,NC,48485,MER_60241,Valero,gas_station,City_WA_1,WA,US,in-store,swipe,0,33.72699117352206,3,1,267.4592537041331,2026-03-29 20:37:40,2020-01-02,12,0,low,0.642349466780773,0
TXN_000493,2020-01-01 02:05:43,515.4022612721637,0,ACC_777555,895,25000,21559.0815057294,51,City_CO_4,CO,78232,MER_88303,BP,gas_station,City_MO_8,MO,US,in-store,contactless,0,36.19778946508304,2,0,184.50295189580635,2026-03-29 20:37:40,2020-01-01,2,0,medium,0.862363260229176,0
TXN_000494,2020-01-02 05:24:51,98.47147039524847,1,ACC_892038,4339,5000,3466.409929974985,47,City_MD_2,MD,26101,MER_75994,Holiday Inn,hotel,City_FL_5,FL,CA,in-store,swipe,1,17.65932199841426,2,0,351.1929245552205,2026-03-29 20:37:40,2020-01-02,5,0,low,0.693281985994997,1
TXN_000495,2020-01-02 21:42:48,397.515727775436,0,ACC_497172,3233,1000,698.690352167799,32,City_AZ_3,AZ,18831,MER_26066,Walgreens Pharmacy,pharmacy,City_IN_1,IN,US,online,online,0,42.1281221488396,6,0,46.76662458872664,2026-03-29 20:37:40,2020-01-02,21,0,medium,0.698690352167799,0
TXN_000496,2020-01-01 16:51:32,161.91929259971485,0,ACC_116555,2927,5000,380.0867813489769,66,City_TX_8,TX,94583,MER_14721,Starbucks,restaurant,City_IL_9,IL,US,online,online,0,45.226674254694366,1,0,98.64547178602528,2026-03-29 20:37:40,2020-01-01,16,0,low,0.07601735626979537,0
TXN_000497,2020-01-01 12:20:25,627.5649378994194,0,ACC_624213,2274,2000,682.9827815224927,51,City_IL_9,IL,61897,MER_87982,Starbucks,restaurant,City_NY_8,NY,US,online,online,0,11.176197364404215,2,1,213.55061285974665,2026-03-29 20:37:40,2020-01-01,12,0,high,0.34149139076124635,0
TXN_000498,2020-01-01 10:45:56,423.7258680366892,0,ACC_714673,48,50000,40772.54681918377,52,City_CO_6,CO,15004,MER_16304,Quest Diagnostics,healthcare,City_FL_4,FL,US,in-store,contactless,0,12.784999642688192,5,1,168.1850829817947,2026-03-29 20:37:40,2020-01-01,10,0,medium,0.8154509363836754,0
TXN_000499,2020-01-01 05:14:48,186.3719142150918,1,ACC_511906,671,2000,441.9473380826362,52,City_GA_2,GA,98241,MER_52967,Duke Energy,utilities,City_IL_8,IL,MX,online,online,1,54.90089377803623,0,0,152.63519314905307,2026-03-29 20:37:40,2020-01-01,5,0,low,0.2209736690413181,1
TXN_000500,2020-01-02 22:20:07,110.06051521006466,0,ACC_420646,3113,50000,5486.528642432144,61,City_OH_2,OH,55924,MER_88763,Publix,grocery,City_AZ_7,AZ,US,in-store,swipe,0,18.59676648200441,4,0,297.8560801208468,2026-03-29 20:37:40,2020-01-02,22,0,low,0.10973057284864288,0
TXN_000501,2020-01-01 13:08:15,323.1777108641352,0,ACC_355658,359,5000,0.0,65,City_PA_7,PA,31509,MER_50462,Walgreens,healthcare,City_MA_7,MA,CA,online,online,1,50.42453496095215,2,0,311.332120367054,2026-03-29 20:37:40,2020-01-01,13,0,medium,,1
TXN_000502,2020-01-02 07:45:52,586.7930156939746,0,ACC_542065,895,10000,2094.1599064798324,55,City_NJ_8,NJ,47170,MER_81834,Starbucks,restaurant,City_CO_1,CO,US,in-store,chip,0,24.638974631733767,6,1,271.4577146596235,2026-03-29 20:37:40,2020-01-02,7,0,high,0.20941599064798325,0
TXN_000503,2020-01-01 23:04:02,605.3251147521248,0,ACC_781707,803,2000,1758.0475701069947,73,City_VA_8,VA,53555,MER_60155,Target.com,online_retail,City_IN_6,IN,US,in-store,contactless,0,22.50845117892372,0,1,52.729311623765575,2026-03-29 20:37:40,2020-01-01,23,0,high,0.8790237850534973,0
TXN_000504,2020-01-01 23:53:19,664.7349432313773,0,ACC_854085,4517,5000,4122.841549510123,66,City_MO_6,MO,24662,MER_85842,CVS Pharmacy,pharmacy,City_PA_4,PA,US,online,online,0,0.7867752806137643,2,0,451.3781926017752,2026-03-29 20:37:40,2020-01-01,23,0,high,0.8245683099020246,0
TXN_000505,2020-01-01 04:59:15,389.1228432295694,0,ACC_203844,4762,1000,474.6990687687589,41,City_MD_8,MD,75930,MER_12589,Starbucks,restaurant,City_MI_2,MI,US,online,online,0,8.139597185157324,2,2,39.3899038292847,2026-03-29 20:37:40,2020-01-01,4,0,medium,0.4746990687687589,0
TXN_000507,2020-01-01 19:37:20,401.2699740910936,0,ACC_935488,3368,5000,3394.171143942492,36,City_AZ_9,AZ,46365,MER_64918,Chipotle,restaurant,City_IN_9,IN,US,in-store,contactless,0,22.126898808314195,3,0,183.6551659583897,2026-03-29 20:37:40,2020-01-01,19,0,medium,0.6788342287884984,0
TXN_000508,2020-01-02 22:06:23,157.64187732336478,0,ACC_819211,3548,15000,8883.61717154177,27,City_NY_1,NY,72188,MER_23601,Steam,entertainment,City_AZ_5,AZ,US,in-store,swipe,0,24.885684154995168,6,0,56.09071437320424,2026-03-29 20:37:40,2020-01-02,22,0,low,0.5922411447694513,0
TXN_000509,2020-01-02 14:27:09,197.35530528627572,0,ACC_198234,2972,2000,1844.053874384142,24,City_MO_3,MO,86060,MER_17711,Steam,entertainment,City_CO_8,CO,CA,online,online,1,31.489148597202348,3,0,42.52206569234821,2026-03-29 20:37:40,2020-01-02,14,0,low,0.9220269371920711,1
TXN_000510,2020-01-02 21:25:51,705.6152670926716,0,ACC_574718,2597,10000,5310.055782568581,47,City_MA_9,MA,36673,MER_96900,United Airlines,travel,City_VA_5,VA,US,online,online,0,26.694810854970303,0,0,113.87345937301048,2026-03-29 20:37:40,2020-01-02,21,0,high,0.5310055782568581,0
TXN_000511,2020-01-01 17:04:36,157.2356422438299,0,ACC_851993,1704,10000,3195.740372327639,72,City_PA_5,PA,73471,MER_69430,Publix,grocery,City_NC_7,NC,FR,atm,manual,1,47.19190254249782,3,0,15.68638872220015,2026-03-29 20:37:40,2020-01-01,17,0,low,0.3195740372327639,1
TXN_000512,2020-01-01 12:26:51,137.9070291128228,0,ACC_825571,2713,15000,7396.059133494419,45,City_MI_9,MI,27156,MER_73327,Hyatt,hotel,City_MA_7,MA,US,in-store,chip,0,8.75562129618544,2,0,215.81548125343124,2026-03-29 20:37:40,2020-01-01,12,0,low,0.49307060889962795,0
TXN_000513,2020-01-02 22:28:00,883.4270866349253,0,ACC_928282,3410,50000,46515.00634171452,51,City_VA_9,VA,67287,MER_13970,Verizon,utilities,City_VA_9,VA,US,online,online,0,25.650546400898627,3,0,396.5439111639583,2026-03-29 20:37:40,2020-01-02,22,0,high,0.9303001268342904,0
TXN_000515,2020-01-01 19:46:20,398.1801904595283,0,ACC_389987,1575,50000,31918.866551534924,68,City_IN_1,IN,69076,MER_96570,AT&T,utilities,City_MO_1,MO,US,in-store,contactless,0,16.357301688546045,3,1,254.5250502386365,2026-03-29 20:37:40,2020-01-01,19,0,medium,0.6383773310306985,0
TXN_000516,2020-01-02 07:20:56,595.7022747715256,0,ACC_424464,4594,10000,2286.475102395911,40,City_CA_7,CA,85351,MER_46176,AT&T,utilities,City_CO_2,CO,US,in-store,swipe,0,7.800495037208926,3,1,156.6679498000448,2026-03-29 20:37:40,2020-01-02,7,0,high,0.22864751023959112,0
TXN_000517,2020-01-01 19:00:50,584.6712939558392,0,ACC_654081,2289,5000,3532.111958412934,56,City_MO_6,MO,60151,MER_51730,AT&T,utilities,City_PA_6,PA,US,online,online,0,11.986692749547109,2,1,307.57232741166297,2026-03-29 20:37:40,2020-01-01,19,0,high,0.7064223916825868,0
TXN_000518,2020-01-02 18:20:24,306.69136234203853,0,ACC_773217,1165,15000,10691.373569972748,74,City_MA_9,MA,77384,MER_92168,Shell,gas_station,City_FL_9,FL,US,online,online,0,10.949555833805166,2,0,201.29520496252843,2026-03-29 20:37:40,2020-01-02,18,0,medium,0.7127582379981832,0
TXN_000519,2020-01-02 07:04:48,758.8735687956548,0,ACC_119627,903,1000,301.42453458711003,74,City_MD_7,MD,43541,MER_23385,AT&T,utilities,City_VA_3,VA,US,online,online,0,1.5583418973099696,1,0,424.8874075807389,2026-03-29 20:37:40,2020-01-02,7,0,high,0.30142453458711005,0
TXN_000520,2020-01-02 06:40:48,922.0458300912308,0,ACC_423966,4585,2000,919.0562815423552,37,City_CA_4,CA,82847,MER_15950,Starbucks,restaurant,City_WA_2,WA,US,online,online,0,15.714238414912774,3,0,133.32811750380284,2026-03-29 20:37:40,2020-01-02,6,0,high,0.4595281407711776,0
TXN_000521,2020-01-01 03:59:57,103.5156492603858,0,ACC_577317,2330,2000,559.7463325868664,65,City_IL_7,IL,97099,MER_83511,Target.com,online_retail,City_MD_1,MD,US,online,online,0,130.66986973058349,3,0,222.03331495547792,2026-03-29 20:37:40,2020-01-01,3,0,low,0.2798731662934332,0
TXN_000522,2020-01-02 23:57:07,32864.658426016686,1,ACC_322633,781,2000,491.5396336161447,31,City_MA_2,MA,90739,MER_63009,Trader Joes,grocery,City_WA_2,WA,US,online,online,0,8.878904476030334,0,1,315.7384943014304,2026-03-29 20:37:40,2020-01-02,23,0,outlier,0.24576981680807236,0
TXN_000523,2020-01-02 12:36:40,154.6031943387542,0,ACC_417942,883,5000,123.00633368505444,50,City_NY_6,NY,60955,MER_96850,eBay,online_retail,City_VA_3,VA,US,in-store,contactless,0,33.30898129349759,3,0,416.4770377170584,2026-03-29 20:37:40,2020-01-02,12,0,low,0.02460126673701089,0
TXN_000524,2020-01-02 09:06:20,237.0066873112639,0,ACC_848728,3762,1000,270.9511574206655,55,City_CA_6,CA,19290,MER_33398,United Airlines,travel,City_CO_7,CO,CA,in-store,swipe,1,19.840123079677998,1,0,100.46691255937507,2026-03-29 20:37:40,2020-01-02,9,0,medium,0.2709511574206655,1
TXN_000525,2020-01-01 18:23:54,111.96039902651076,0,ACC_799476,2313,15000,7894.071785765417,61,City_GA_2,GA,68942,MER_35277,Chipotle,restaurant,City_NY_2,NY,US,online,online,0,9.834410559780428,3,0,193.827584226267,2026-03-29 20:37:40,2020-01-01,18,0,low,0.5262714523843611,0
TXN_000526,2020-01-01 11:05:54,1043.214527692911,0,ACC_437462,1359,15000,22.816922573660776,58,City_VA_4,VA,92667,MER_36761,Duke Energy,utilities,City_NY_5,NY,US,atm,manual,0,2.346974272605645,2,0,175.21013021708927,2026-03-29 20:37:40,2020-01-01,11,0,high,0.001521128171577385,0
TXN_000527,2020-01-01 22:04:19,354.7148702206928,0,ACC_466330,507,2000,538.116259238368,42,City_MD_8,MD,40143,MER_74435,Shell,gas_station,City_AZ_2,AZ,US,in-store,chip,0,6.079125650784632,4,0,626.8963406830512,2026-03-29 20:37:40,2020-01-01,22,0,medium,0.269058129619184,0
TXN_000528,2020-01-02 17:04:11,274.1732215834715,0,ACC_882479,2756,1000,837.3398157070875,73,City_VA_8,VA,34509,MER_73944,Walgreens,healthcare,City_MO_7,MO,US,in-store,swipe,0,38.06471511434785,2,0,56.511025667391685,2026-03-29 20:37:40,2020-01-02,17,0,medium,0.8373398157070875,0
TXN_000529,2020-01-02 19:12:18,362.77378064640106,0,ACC_450046,3121,1000,563.9661558519929,63,City_WA_8,WA,97780,MER_41533,Marriott,hotel,City_MD_8,MD,US,in-store,swipe,0,8.178603185321046,7,0,138.80792855425676,2026-03-29 20:37:40,2020-01-02,19,0,medium,0.5639661558519928,0
TXN_000530,2020-01-02 22:40:11,260.325067424401,0,ACC_521773,4260,1000,577.4696828769314,68,City_CA_8,CA,46741,MER_82502,Ticketmaster,entertainment,City_MI_8,MI,US,in-store,contactless,0,3.895958314822485,6,0,226.5657262666712,2026-03-29 20:37:40,2020-01-02,22,0,medium,0.5774696828769315,0
TXN_000531,2020-01-02 22:12:22,350.55804761666184,0,ACC_433478,4535,10000,3831.9608977503553,71,City_MD_1,MD,36898,MER_82123,Publix,grocery,City_IN_8,IN,US,in-store,swipe,0,10.060431704639983,6,1,138.43231065061303,2026-03-29 20:37:40,2020-01-02,22,0,medium,0.38319608977503555,0
TXN_000532,2020-01-01 16:26:03,465.185872100072,0,ACC_568379,1299,10000,6426.485363177904,47,City_PA_2,PA,95674,MER_32880,Best Buy Online,online_retail,City_MA_9,MA,US,online,online,0,21.929331864972767,2,1,224.7506300878547,2026-03-29 20:37:40,2020-01-01,16,0,medium,0.6426485363177904,0
TXN_000533,2020-01-01 14:25:34,163.68674957515884,0,ACC_468863,4211,2000,360.8722558376824,57,City_GA_4,GA,72948,MER_80627,Starbucks,restaurant,City_MD_1,MD,US,in-store,contactless,0,30.38959582878209,2,1,163.05401822015006,2026-03-29 20:37:40,2020-01-01,14,0,low,0.1804361279188412,0
TXN_000534,2020-01-02 21:22:59,497.5668664377615,0,ACC_223099,2633,1000,777.809469864982,66,City_FL_9,FL,71768,MER_51753,Quest Diagnostics,healthcare,City_NC_1,NC,US,online,online,0,12.249642164321878,2,0,127.71510098989827,2026-03-29 20:37:40,2020-01-02,21,0,medium,0.777809469864982,0
TXN_000535,2020-01-01 15:01:38,221.40762318706624,0,ACC_833362,1499,25000,2771.3665984776203,69,City_IL_3,IL,53262,MER_92597,Rite Aid,pharmacy,City_FL_2,FL,US,online,online,0,17.23620859637848,0,1,188.295400038554,2026-03-29 20:37:40,2020-01-01,15,0,medium,0.11085466393910481,0
TXN_000536,2020-01-01 01:31:26,435.5458109541692,0,ACC_797974,407,1000,623.2012869204538,55,City_OH_6,OH,15506,MER_97829,CVS Pharmacy,pharmacy,City_MA_6,MA,US,atm,manual,0,15.17041593365969,3,0,284.20489950045743,2026-03-29 20:37:40,2020-01-01,1,0,medium,0.6232012869204537,0
TXN_000537,2020-01-02 14:43:27,205.056853441028,0,ACC_374864,1710,15000,4861.377892930484,24,City_FL_7,FL,30605,MER_11561,Spotify,entertainment,City_MD_1,MD,US,in-store,swipe,0,0.226103125110206,3,0,107.32005285895518,2026-03-29 20:37:40,2020-01-02,14,0,medium,0.32409185952869896,0
TXN_000538,2020-01-02 00:08:20,575.4436862555284,0,ACC_419752,271,15000,10652.059830800294,36,City_CO_8,CO,88590,MER_63205,Rite Aid,pharmacy,City_TN_5,TN,US,online,online,0,12.587995856218315,2,0,311.917805490234,2026-03-29 20:37:40,2020-01-02,0,0,high,0.7101373220533529,0
TXN_000539,2020-01-02 11:00:20,616.9471767881261,0,ACC_207449,949,2000,1044.552647405438,36,City_FL_7,FL,38231,MER_69810,Holiday Inn,hotel,City_GA_5,GA,FR,in-store,chip,1,22.127058619047443,4,0,192.51196551782667,2026-03-29 20:37:40,2020-01-02,11,0,high,0.5222763237027189,1
TXN_000541,2020-01-02 15:30:02,1330.6485884107344,0,ACC_226613,3954,1000,160.95128198858464,46,City_IL_6,IL,87123,MER_79192,Walgreens Pharmacy,pharmacy,City_CA_5,CA,US,online,online,0,34.634125660554275,3,0,208.1371421875828,2026-03-29 20:37:40,2020-01-02,15,0,outlier,0.16095128198858463,0
TXN_000542,2020-01-02 00:18:28,418.0820869376052,0,ACC_172095,2116,50000,30249.01955350676,56,City_NC_5,NC,23515,MER_97154,Netflix,entertainment,City_OH_1,OH,US,online,online,0,27.74505990865353,3,2,137.10256059831357,2026-03-29 20:37:40,2020-01-02,0,0,medium,0.6049803910701352,0
TXN_000543,2020-01-02 08:52:04,89.25404551484935,0,ACC_730212,2037,25000,23150.78378123481,39,City_TX_4,TX,97211,MER_96066,United Airlines,travel,City_MO_6,MO,US,in-store,contactless,0,8.10197171538965,5,3,96.02987093708369,2026-03-29 20:37:40,2020-01-02,8,0,low,0.9260313512493925,1
TXN_000544,2020-01-01 16:49:26,555.208694916781,0,ACC_577910,830,2000,1568.6465073233285,37,City_OH_1,OH,48622,MER_97408,Marriott,hotel,City_VA_7,VA,US,atm,manual,0,7.380885568141464,4,0,169.96386026974807,2026-03-29 20:37:40,2020-01-01,16,0,medium,0.7843232536616642,0
TXN_000545,2020-01-01 07:33:12,980.1123148272006,0,ACC_720740,2809,15000,855.1167443934181,65,City_IN_7,IN,26600,MER_38330,AMC Theatres,entertainment,City_TN_8,TN,US,online,online,0,15.597142538407638,4,0,200.63073813998136,2026-03-29 20:37:40,2020-01-01,7,0,high,0.05700778295956121,0
TXN_000546,2020-01-01 00:17:42,204.24886223369984,0,ACC_187593,4950,50000,17870.895472156575,46,City_TN_8,TN,37892,MER_26139,RxCrossroads,pharmacy,City_CA_2,CA,US,online,online,0,33.0098255748898,3,0,322.8215430738948,2026-03-29 20:37:40,2020-01-01,0,0,low,0.3574179094431315,0
TXN_000547,2020-01-01 23:21:16,31128.994609220357,0,ACC_791252,785,15000,13189.557880961373,42,City_IN_2,IN,93279,MER_42977,Pacific Gas and Electric,utilities,City_MA_7,MA,US,online,online,0,2.4631345064947494,2,1,227.1025353548353,2026-03-29 20:37:40,2020-01-01,23,0,outlier,0.8793038587307582,0
TXN_000548,2020-01-02 00:56:20,546.4985216262453,0,ACC_993407,2025,10000,4778.915601791703,48,City_CO_7,CO,79310,MER_14983,Whole Foods Market,grocery,City_OH_6,OH,US,in-store,swipe,0,74.07029520880252,4,0,32.7216309172822,2026-03-29 20:37:40,2020-01-02,0,0,medium,0.4778915601791703,0
TXN_000549,2020-01-02 18:23:37,307.4800859903505,0,ACC_439386,1351,2000,1258.0124690355403,21,City_TX_6,TX,31801,MER_49909,Rite Aid,pharmacy,City_IN_9,IN,US,online,online,0,19.585175176224208,5,0,130.4126390893407,2026-03-29 20:37:40,2020-01-02,18,0,medium,0.6290062345177702,0
TXN_000550,2020-01-01 06:01:29,359.7999632048361,0,ACC_226202,2360,2000,1733.9387566236417,64,City_NJ_5,NJ,47695,MER_74480,AMC Theatres,entertainment,City_NY_8,NY,US,in-store,swipe,0,9.146798925276354,3,0,193.00756281968935,2026-03-29 20:37:40,2020-01-01,6,0,medium,0.8669693783118209,0
TXN_000551,2020-01-01 03:06:14,372.45862092660207,1,ACC_177606,139,1000,830.1049558988866,56,City_TX_4,TX,38853,MER_59029,Kroger,grocery,City_NJ_4,NJ,US,online,online,0,29.554567794597787,2,0,140.12373711651696,2026-03-29 20:37:40,2020-01-01,3,0,medium,0.8301049558988866,0
